salary,season_start,team,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_WS,height,position,shoots,weight,draft_age
62764,1999,Cleveland Cavaliers,0.6,41.6,16.7,80.3,114,10.6,3.3,2.1,205.74,Power Forward,Left,99.79024,22.0
85000,1985,Sacramento Kings,0.1,46.3,40.0,70.6,28,12.5,2.8,0.2,198.12,Shooting Guard,Right,92.98636,24.0
120000,1987,Sacramento Kings,1.1,37.8,37.9,75.7,93,9.7,3.3,0.1,200.66,Shooting Guard,Right,88.45044,23.0
2020200,2010,Memphis Grizzlies,0.6,40.6,32.5,63.5,185,9.3,5.7,0.8,198.12,Small Forward and Shooting Guard,Left,99.79024,19.0
2171640,2011,New Orleans Hornets,0.6,40.6,32.5,63.5,185,9.3,5.7,0.8,198.12,Small Forward and Shooting Guard,Left,99.79024,19.0
2323200,2012,New Orleans Hornets,0.6,40.6,32.5,63.5,185,9.3,5.7,0.8,198.12,Small Forward and Shooting Guard,Left,99.79024,19.0
1082000,2014,Los Angeles Lakers,0.6,40.6,32.5,63.5,185,9.3,5.7,0.8,198.12,Small Forward and Shooting Guard,Left,99.79024,19.0
1823280,2012,Milwaukee Bucks,1.1,53.9,27.3,57.2,405,17.1,7.8,19.3,210.82,Center and Power Forward,Right,99.336648,22.0
1905360,2013,Milwaukee Bucks,1.1,53.9,27.3,57.2,405,17.1,7.8,19.3,210.82,Center and Power Forward,Right,99.336648,22.0
1987320,2014,Milwaukee Bucks,1.1,53.9,27.3,57.2,405,17.1,7.8,19.3,210.82,Center and Power Forward,Right,99.336648,22.0
2943221,2015,Milwaukee Bucks,1.1,53.9,27.3,57.2,405,17.1,7.8,19.3,210.82,Center and Power Forward,Right,99.336648,22.0
12517606,2016,Milwaukee Bucks,1.1,53.9,27.3,57.2,405,17.1,7.8,19.3,210.82,Center and Power Forward,Right,99.336648,22.0
11422536,2017,Milwaukee Bucks,1.1,53.9,27.3,57.2,405,17.1,7.8,19.3,210.82,Center and Power Forward,Right,99.336648,22.0
120000,1990,Milwaukee Bucks,2.0,40.3,43.2,86.9,238,11.5,3.1,3.8,180.34,Point Guard,Right,80.28578399999999,22.0
350000,1991,Milwaukee Bucks,2.0,40.3,43.2,86.9,238,11.5,3.1,3.8,180.34,Point Guard,Right,80.28578399999999,22.0
250000,1993,Atlanta Hawks,2.0,40.3,43.2,86.9,238,11.5,3.1,3.8,180.34,Point Guard,Right,80.28578399999999,22.0
272250,1997,New Jersey Nets,2.0,40.3,43.2,86.9,238,11.5,3.1,3.8,180.34,Point Guard,Right,80.28578399999999,22.0
301875,1999,Denver Nuggets,2.4,33.6,32.8,69.2,70,7.8,3.2,0.5,187.96,Point Guard,Right,89.357624,24.0
316969,2000,Boston Celtics,2.4,33.6,32.8,69.2,70,7.8,3.2,0.5,187.96,Point Guard,Right,89.357624,24.0
325000,1991,Houston Rockets,0.6,47.6,14.3,64.3,465,10.5,5.3,9.0,205.74,Power Forward,Right,97.52228,24.0
800000,1992,Houston Rockets,0.6,47.6,14.3,64.3,465,10.5,5.3,9.0,205.74,Power Forward,Right,97.52228,24.0
1000000,1993,Houston Rockets,0.6,47.6,14.3,64.3,465,10.5,5.3,9.0,205.74,Power Forward,Right,97.52228,24.0
1350000,1994,Houston Rockets,0.6,47.6,14.3,64.3,465,10.5,5.3,9.0,205.74,Power Forward,Right,97.52228,24.0
1300000,1995,San Antonio Spurs,0.6,47.6,14.3,64.3,465,10.5,5.3,9.0,205.74,Power Forward,Right,97.52228,24.0
1550000,1996,San Antonio Spurs,0.6,47.6,14.3,64.3,465,10.5,5.3,9.0,205.74,Power Forward,Right,97.52228,24.0
1820000,1997,San Antonio Spurs,0.6,47.6,14.3,64.3,465,10.5,5.3,9.0,205.74,Power Forward,Right,97.52228,24.0
2080000,1998,Vancouver Grizzlies,0.6,47.6,14.3,64.3,465,10.5,5.3,9.0,205.74,Power Forward,Right,97.52228,24.0
662500,1998,Denver Nuggets,0.6,47.6,14.3,64.3,465,10.5,5.3,9.0,205.74,Power Forward,Right,97.52228,24.0
1465400,2008,Indiana Pacers,1.3,46.5,25.0,75.5,662,15.5,10.0,35.9,218.44000000000003,Center,Right,122.46984,22.0
1575360,2009,Indiana Pacers,1.3,46.5,25.0,75.5,662,15.5,10.0,35.9,218.44000000000003,Center,Right,122.46984,22.0
1685280,2010,Indiana Pacers,1.3,46.5,25.0,75.5,662,15.5,10.0,35.9,218.44000000000003,Center,Right,122.46984,22.0
2588590,2011,Indiana Pacers,1.3,46.5,25.0,75.5,662,15.5,10.0,35.9,218.44000000000003,Center,Right,122.46984,22.0
13686750,2012,Indiana Pacers,1.3,46.5,25.0,75.5,662,15.5,10.0,35.9,218.44000000000003,Center,Right,122.46984,22.0
14283844,2013,Indiana Pacers,1.3,46.5,25.0,75.5,662,15.5,10.0,35.9,218.44000000000003,Center,Right,122.46984,22.0
14898938,2014,Indiana Pacers,1.3,46.5,25.0,75.5,662,15.5,10.0,35.9,218.44000000000003,Center,Right,122.46984,22.0
15500000,2015,Los Angeles Lakers,1.3,46.5,25.0,75.5,662,15.5,10.0,35.9,218.44000000000003,Center,Right,122.46984,22.0
5000000,2016,Denver Nuggets,1.3,46.5,25.0,75.5,662,15.5,10.0,35.9,218.44000000000003,Center,Right,122.46984,22.0
1329480,2008,Cleveland Cavaliers,0.8,50.5,0.0,61.7,534,16.1,9.5,21.9,205.74,Center and Power Forward,Right,109.76926399999999,20.0
1429200,2009,Cleveland Cavaliers,0.8,50.5,0.0,61.7,534,16.1,9.5,21.9,205.74,Center and Power Forward,Right,109.76926399999999,20.0
1528920,2010,Cleveland Cavaliers,0.8,50.5,0.0,61.7,534,16.1,9.5,21.9,205.74,Center and Power Forward,Right,109.76926399999999,20.0
2354537,2011,Sacramento Kings,0.8,50.5,0.0,61.7,534,16.1,9.5,21.9,205.74,Center and Power Forward,Right,109.76926399999999,20.0
4000000,2012,Portland Trail Blazers,0.8,50.5,0.0,61.7,534,16.1,9.5,21.9,205.74,Center and Power Forward,Right,109.76926399999999,20.0
5150000,2013,Denver Nuggets,0.8,50.5,0.0,61.7,534,16.1,9.5,21.9,205.74,Center and Power Forward,Right,109.76926399999999,20.0
5381750,2014,Denver Nuggets,0.8,50.5,0.0,61.7,534,16.1,9.5,21.9,205.74,Center and Power Forward,Right,109.76926399999999,20.0
5613500,2015,Denver Nuggets,0.8,50.5,0.0,61.7,534,16.1,9.5,21.9,205.74,Center and Power Forward,Right,109.76926399999999,20.0
366337,2015,Washington Wizards,0.8,50.5,0.0,61.7,534,16.1,9.5,21.9,205.74,Center and Power Forward,Right,109.76926399999999,20.0
3517200,2016,Sacramento Kings,2.0,44.6,41.9,87.4,244,15.4,14.9,10.0,193.04,Shooting Guard,Right,97.068688,24.0
3675480,2017,Sacramento Kings,2.0,44.6,41.9,87.4,244,15.4,14.9,10.0,193.04,Shooting Guard,Right,97.068688,24.0
160000,1984,Chicago Bulls,1.6,46.5,34.2,80.8,779,13.5,9.0,37.8,200.66,Power Forward and Small Forward,Right,90.7184,22.0
190000,1985,Seattle SuperSonics,1.6,46.5,34.2,80.8,779,13.5,9.0,37.8,200.66,Power Forward and Small Forward,Right,90.7184,22.0
150000,1987,Golden State Warriors,1.6,46.5,34.2,80.8,779,13.5,9.0,37.8,200.66,Power Forward and Small Forward,Right,90.7184,22.0
350000,1988,Golden State Warriors,1.6,46.5,34.2,80.8,779,13.5,9.0,37.8,200.66,Power Forward and Small Forward,Right,90.7184,22.0
500000,1990,Golden State Warriors,1.6,46.5,34.2,80.8,779,13.5,9.0,37.8,200.66,Power Forward and Small Forward,Right,90.7184,22.0
550000,1991,Golden State Warriors,1.6,46.5,34.2,80.8,779,13.5,9.0,37.8,200.66,Power Forward and Small Forward,Right,90.7184,22.0
150000,1993,Sacramento Kings,1.6,46.5,34.2,80.8,779,13.5,9.0,37.8,200.66,Power Forward and Small Forward,Right,90.7184,22.0
15800,1994,Golden State Warriors,1.6,46.5,34.2,80.8,779,13.5,9.0,37.8,200.66,Power Forward and Small Forward,Right,90.7184,22.0
150000,1990,San Antonio Spurs,1.0,42.8,32.1,85.0,220,9.5,6.3,0.4,205.74,Power Forward and Small Forward,Right,92.98636,22.0
250000,1992,Los Angeles Lakers,1.0,42.8,32.1,85.0,220,9.5,6.3,0.4,205.74,Power Forward and Small Forward,Right,92.98636,22.0
500000,1994,New Jersey Nets,1.0,42.8,32.1,85.0,220,9.5,6.3,0.4,205.74,Power Forward and Small Forward,Right,92.98636,22.0
500000,1995,Philadelphia 76ers,1.0,42.8,32.1,85.0,220,9.5,6.3,0.4,205.74,Power Forward and Small Forward,Right,92.98636,22.0
272250,1997,Portland Trail Blazers,1.0,42.8,32.1,85.0,220,9.5,6.3,0.4,205.74,Power Forward and Small Forward,Right,92.98636,22.0
1006200,2008,San Antonio Spurs,3.2,45.3,37.8,80.1,726,14.9,11.2,59.9,190.5,Point Guard,Right,85.275296,22.0
1081680,2009,San Antonio Spurs,3.2,45.3,37.8,80.1,726,14.9,11.2,59.9,190.5,Point Guard,Right,85.275296,22.0
1157160,2010,San Antonio Spurs,3.2,45.3,37.8,80.1,726,14.9,11.2,59.9,190.5,Point Guard,Right,85.275296,22.0
2086360,2011,Indiana Pacers,3.2,45.3,37.8,80.1,726,14.9,11.2,59.9,190.5,Point Guard,Right,85.275296,22.0
8000000,2012,Indiana Pacers,3.2,45.3,37.8,80.1,726,14.9,11.2,59.9,190.5,Point Guard,Right,85.275296,22.0
8000000,2013,Indiana Pacers,3.2,45.3,37.8,80.1,726,14.9,11.2,59.9,190.5,Point Guard,Right,85.275296,22.0
8000000,2014,Indiana Pacers,3.2,45.3,37.8,80.1,726,14.9,11.2,59.9,190.5,Point Guard,Right,85.275296,22.0
8000000,2015,Indiana Pacers,3.2,45.3,37.8,80.1,726,14.9,11.2,59.9,190.5,Point Guard,Right,85.275296,22.0
8000000,2016,Utah Jazz,3.2,45.3,37.8,80.1,726,14.9,11.2,59.9,190.5,Point Guard,Right,85.275296,22.0
20000000,2017,Cleveland Cavaliers,3.2,45.3,37.8,80.1,726,14.9,11.2,59.9,190.5,Point Guard,Right,85.275296,22.0
2750000,1994,Detroit Pistons,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
4050000,1995,Detroit Pistons,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
5025000,1996,Detroit Pistons,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
5850000,1997,Detroit Pistons,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
6675000,1998,Detroit Pistons,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
6939000,1999,Detroit Pistons,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
9660000,2000,Orlando Magic,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
10865250,2001,Orlando Magic,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
12072500,2002,Orlando Magic,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
13279750,2003,Orlando Magic,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
14487000,2004,Orlando Magic,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
15694250,2005,Orlando Magic,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
16901500,2006,Orlando Magic,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
1830000,2007,Phoenix Suns,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
1976400,2008,Phoenix Suns,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
3000000,2009,Phoenix Suns,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
3324000,2010,Phoenix Suns,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
6500000,2011,Phoenix Suns,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
1975000,2012,Los Angeles Clippers,4.1,48.3,31.4,76.9,1026,19.0,16.7,99.9,203.2,Shooting Guard and Small Forward,Right,102.0582,22.0
2483280,2009,Houston Rockets,0.8,49.7,13.6,69.9,409,16.3,7.9,16.4,208.28,Center and Power Forward,Right,106.59412,22.0
2669520,2010,Houston Rockets,0.8,49.7,13.6,69.9,409,16.3,7.9,16.4,208.28,Center and Power Forward,Right,106.59412,22.0
2855760,2011,Houston Rockets,0.8,49.7,13.6,69.9,409,16.3,7.9,16.4,208.28,Center and Power Forward,Right,106.59412,22.0
3632527,2012,Los Angeles Lakers,0.8,49.7,13.6,69.9,409,16.3,7.9,16.4,208.28,Center and Power Forward,Right,106.59412,22.0
3563600,2013,Los Angeles Lakers,0.8,49.7,13.6,69.9,409,16.3,7.9,16.4,208.28,Center and Power Forward,Right,106.59412,22.0
9000000,2014,Los Angeles Lakers,0.8,49.7,13.6,69.9,409,16.3,7.9,16.4,208.28,Center and Power Forward,Right,106.59412,22.0
4000000,2015,Indiana Pacers,0.8,49.7,13.6,69.9,409,16.3,7.9,16.4,208.28,Center and Power Forward,Right,106.59412,22.0
3911380,2016,Minnesota Timberwolves,0.8,49.7,13.6,69.9,409,16.3,7.9,16.4,208.28,Center and Power Forward,Right,106.59412,22.0
1246680,2013,Indiana Pacers,1.5,39.5,32.9,80.9,305,9.0,5.9,9.2,200.66,Small Forward,Right,102.0582,22.0
1302840,2014,Indiana Pacers,1.5,39.5,32.9,80.9,305,9.0,5.9,9.2,200.66,Small Forward,Right,102.0582,22.0
1358880,2015,Indiana Pacers,1.5,39.5,32.9,80.9,305,9.0,5.9,9.2,200.66,Small Forward,Right,102.0582,22.0
11241218,2016,New Orleans Pelicans,1.5,39.5,32.9,80.9,305,9.0,5.9,9.2,200.66,Small Forward,Right,102.0582,22.0
12236535,2017,New Orleans Pelicans,1.5,39.5,32.9,80.9,305,9.0,5.9,9.2,200.66,Small Forward,Right,102.0582,22.0
1000000,1990,Golden State Warriors,0.8,50.2,0.0,64.3,801,14.0,9.4,56.2,205.74,Power Forward and Center,Right,108.86207999999999,22.0
1200000,1991,Golden State Warriors,0.8,50.2,0.0,64.3,801,14.0,9.4,56.2,205.74,Power Forward and Center,Right,108.86207999999999,22.0
1400000,1992,Golden State Warriors,0.8,50.2,0.0,64.3,801,14.0,9.4,56.2,205.74,Power Forward and Center,Right,108.86207999999999,22.0
1075000,1993,Cleveland Cavaliers,0.8,50.2,0.0,64.3,801,14.0,9.4,56.2,205.74,Power Forward and Center,Right,108.86207999999999,22.0
2820000,1994,Cleveland Cavaliers,0.8,50.2,0.0,64.3,801,14.0,9.4,56.2,205.74,Power Forward and Center,Right,108.86207999999999,22.0
3425000,1995,Cleveland Cavaliers,0.8,50.2,0.0,64.3,801,14.0,9.4,56.2,205.74,Power Forward and Center,Right,108.86207999999999,22.0
3480000,1996,Cleveland Cavaliers,0.8,50.2,0.0,64.3,801,14.0,9.4,56.2,205.74,Power Forward and Center,Right,108.86207999999999,22.0
4110000,1997,Milwaukee Bucks,0.8,50.2,0.0,64.3,801,14.0,9.4,56.2,205.74,Power Forward and Center,Right,108.86207999999999,22.0
5352000,1998,Philadelphia 76ers,0.8,50.2,0.0,64.3,801,14.0,9.4,56.2,205.74,Power Forward and Center,Right,108.86207999999999,22.0
6422400,1999,Philadelphia 76ers,0.8,50.2,0.0,64.3,801,14.0,9.4,56.2,205.74,Power Forward and Center,Right,108.86207999999999,22.0
7300000,2000,Philadelphia 76ers,0.8,50.2,0.0,64.3,801,14.0,9.4,56.2,205.74,Power Forward and Center,Right,108.86207999999999,22.0
6600000,2001,Cleveland Cavaliers,0.8,50.2,0.0,64.3,801,14.0,9.4,56.2,205.74,Power Forward and Center,Right,108.86207999999999,22.0
6600000,2002,Cleveland Cavaliers,0.8,50.2,0.0,64.3,801,14.0,9.4,56.2,205.74,Power Forward and Center,Right,108.86207999999999,22.0
221829,2003,Miami Heat,0.8,50.2,0.0,64.3,801,14.0,9.4,56.2,205.74,Power Forward and Center,Right,108.86207999999999,22.0
2185920,2003,Chicago Bulls,4.8,41.1,37.5,80.0,879,12.8,10.9,52.5,193.04,Point Guard and Shooting Guard,Right,86.18248,22.0
2349840,2004,Chicago Bulls,4.8,41.1,37.5,80.0,879,12.8,10.9,52.5,193.04,Point Guard and Shooting Guard,Right,86.18248,22.0
2513880,2005,Chicago Bulls,4.8,41.1,37.5,80.0,879,12.8,10.9,52.5,193.04,Point Guard and Shooting Guard,Right,86.18248,22.0
3192628,2006,Chicago Bulls,4.8,41.1,37.5,80.0,879,12.8,10.9,52.5,193.04,Point Guard and Shooting Guard,Right,86.18248,22.0
11250000,2007,Chicago Bulls,4.8,41.1,37.5,80.0,879,12.8,10.9,52.5,193.04,Point Guard and Shooting Guard,Right,86.18248,22.0
10000000,2008,Chicago Bulls,4.8,41.1,37.5,80.0,879,12.8,10.9,52.5,193.04,Point Guard and Shooting Guard,Right,86.18248,22.0
9500000,2009,Chicago Bulls,4.8,41.1,37.5,80.0,879,12.8,10.9,52.5,193.04,Point Guard and Shooting Guard,Right,86.18248,22.0
9000000,2010,Atlanta Hawks,4.8,41.1,37.5,80.0,879,12.8,10.9,52.5,193.04,Point Guard and Shooting Guard,Right,86.18248,22.0
8100000,2011,Atlanta Hawks,4.8,41.1,37.5,80.0,879,12.8,10.9,52.5,193.04,Point Guard and Shooting Guard,Right,86.18248,22.0
3941000,2012,Chicago Bulls,4.8,41.1,37.5,80.0,879,12.8,10.9,52.5,193.04,Point Guard and Shooting Guard,Right,86.18248,22.0
4059000,2013,Chicago Bulls,4.8,41.1,37.5,80.0,879,12.8,10.9,52.5,193.04,Point Guard and Shooting Guard,Right,86.18248,22.0
2730000,2014,Chicago Bulls,4.8,41.1,37.5,80.0,879,12.8,10.9,52.5,193.04,Point Guard and Shooting Guard,Right,86.18248,22.0
2870000,2015,Atlanta Hawks,4.8,41.1,37.5,80.0,879,12.8,10.9,52.5,193.04,Point Guard and Shooting Guard,Right,86.18248,22.0
150000,1984,Cleveland Cavaliers,1.0,49.9,0.0,74.1,507,14.7,14.2,30.2,205.74,Small Forward and Power Forward,Right,95.25431999999999,22.0
220000,1985,Cleveland Cavaliers,1.0,49.9,0.0,74.1,507,14.7,14.2,30.2,205.74,Small Forward and Power Forward,Right,95.25431999999999,22.0
420000,1987,New Jersey Nets,1.0,49.9,0.0,74.1,507,14.7,14.2,30.2,205.74,Small Forward and Power Forward,Right,95.25431999999999,22.0
695000,1988,New Jersey Nets,1.0,49.9,0.0,74.1,507,14.7,14.2,30.2,205.74,Small Forward and Power Forward,Right,95.25431999999999,22.0
1000000,1989,New Jersey Nets,1.0,49.9,0.0,74.1,507,14.7,14.2,30.2,205.74,Small Forward and Power Forward,Right,95.25431999999999,22.0
1250000,1990,New Jersey Nets,1.0,49.9,0.0,74.1,507,14.7,14.2,30.2,205.74,Small Forward and Power Forward,Right,95.25431999999999,22.0
943000,1991,New Jersey Nets,1.0,49.9,0.0,74.1,507,14.7,14.2,30.2,205.74,Small Forward and Power Forward,Right,95.25431999999999,22.0
1250000,1992,Atlanta Hawks,1.0,49.9,0.0,74.1,507,14.7,14.2,30.2,205.74,Small Forward and Power Forward,Right,95.25431999999999,22.0
1445000,1993,Atlanta Hawks,1.0,49.9,0.0,74.1,507,14.7,14.2,30.2,205.74,Small Forward and Power Forward,Right,95.25431999999999,22.0
1137500,1994,Milwaukee Bucks,1.0,49.9,0.0,74.1,507,14.7,14.2,30.2,205.74,Small Forward and Power Forward,Right,95.25431999999999,22.0
130000,1991,Dallas Mavericks,0.8,43.7,28.6,71.1,249,10.5,4.7,1.8,213.36,Center and Power Forward,Right,104.32616,22.0
650000,1992,Dallas Mavericks,0.8,43.7,28.6,71.1,249,10.5,4.7,1.8,213.36,Center and Power Forward,Right,104.32616,22.0
845000,1993,Dallas Mavericks,0.8,43.7,28.6,71.1,249,10.5,4.7,1.8,213.36,Center and Power Forward,Right,104.32616,22.0
1005000,1994,Dallas Mavericks,0.8,43.7,28.6,71.1,249,10.5,4.7,1.8,213.36,Center and Power Forward,Right,104.32616,22.0
1200000,1995,Dallas Mavericks,0.8,43.7,28.6,71.1,249,10.5,4.7,1.8,213.36,Center and Power Forward,Right,104.32616,22.0
100000,1984,Milwaukee Bucks,2.5,46.1,40.0,82.8,695,11.8,8.5,27.2,187.96,Point Guard and Shooting Guard,Right,86.18248,22.0
115000,1985,Milwaukee Bucks,2.5,46.1,40.0,82.8,695,11.8,8.5,27.2,187.96,Point Guard and Shooting Guard,Right,86.18248,22.0
325000,1987,Phoenix Suns,2.5,46.1,40.0,82.8,695,11.8,8.5,27.2,187.96,Point Guard and Shooting Guard,Right,86.18248,22.0
350000,1988,Chicago Bulls,2.5,46.1,40.0,82.8,695,11.8,8.5,27.2,187.96,Point Guard and Shooting Guard,Right,86.18248,22.0
600000,1990,Chicago Bulls,2.5,46.1,40.0,82.8,695,11.8,8.5,27.2,187.96,Point Guard and Shooting Guard,Right,86.18248,22.0
700000,1991,Chicago Bulls,2.5,46.1,40.0,82.8,695,11.8,8.5,27.2,187.96,Point Guard and Shooting Guard,Right,86.18248,22.0
400000,1992,Chicago Bulls,2.5,46.1,40.0,82.8,695,11.8,8.5,27.2,187.96,Point Guard and Shooting Guard,Right,86.18248,22.0
200000,1995,Indiana Pacers,1.6,43.1,39.6,85.4,541,13.7,5.4,27.6,193.04,Shooting Guard,Right,92.079176,23.0
297000,1996,Indiana Pacers,1.6,43.1,39.6,85.4,541,13.7,5.4,27.6,193.04,Shooting Guard,Right,92.079176,23.0
356400,1997,Indiana Pacers,1.6,43.1,39.6,85.4,541,13.7,5.4,27.6,193.04,Shooting Guard,Right,92.079176,23.0
600000,1998,Indiana Pacers,1.6,43.1,39.6,85.4,541,13.7,5.4,27.6,193.04,Shooting Guard,Right,92.079176,23.0
800000,1999,Chicago Bulls,1.6,43.1,39.6,85.4,541,13.7,5.4,27.6,193.04,Shooting Guard,Right,92.079176,23.0
880000,2000,Chicago Bulls,1.6,43.1,39.6,85.4,541,13.7,5.4,27.6,193.04,Shooting Guard,Right,92.079176,23.0
1600000,2001,Chicago Bulls,1.6,43.1,39.6,85.4,541,13.7,5.4,27.6,193.04,Shooting Guard,Right,92.079176,23.0
1400000,2002,Chicago Bulls,1.6,43.1,39.6,85.4,541,13.7,5.4,27.6,193.04,Shooting Guard,Right,92.079176,23.0
938679,2003,Minnesota Timberwolves,1.6,43.1,39.6,85.4,541,13.7,5.4,27.6,193.04,Shooting Guard,Right,92.079176,23.0
1600000,2004,Minnesota Timberwolves,1.6,43.1,39.6,85.4,541,13.7,5.4,27.6,193.04,Shooting Guard,Right,92.079176,23.0
1760000,2005,Minnesota Timberwolves,1.6,43.1,39.6,85.4,541,13.7,5.4,27.6,193.04,Shooting Guard,Right,92.079176,23.0
1514280,2009,Philadelphia 76ers,6.4,45.2,35.5,78.4,652,16.9,15.6,39.1,193.04,Point Guard and Shooting Guard,Right,92.98636,19.0
1627920,2010,Philadelphia 76ers,6.4,45.2,35.5,78.4,652,16.9,15.6,39.1,193.04,Point Guard and Shooting Guard,Right,92.98636,19.0
1741440,2011,Philadelphia 76ers,6.4,45.2,35.5,78.4,652,16.9,15.6,39.1,193.04,Point Guard and Shooting Guard,Right,92.98636,19.0
2674852,2012,Philadelphia 76ers,6.4,45.2,35.5,78.4,652,16.9,15.6,39.1,193.04,Point Guard and Shooting Guard,Right,92.98636,19.0
9213484,2013,New Orleans Pelicans,6.4,45.2,35.5,78.4,652,16.9,15.6,39.1,193.04,Point Guard and Shooting Guard,Right,92.98636,19.0
9904495,2014,New Orleans Pelicans,6.4,45.2,35.5,78.4,652,16.9,15.6,39.1,193.04,Point Guard and Shooting Guard,Right,92.98636,19.0
10595507,2015,New Orleans Pelicans,6.4,45.2,35.5,78.4,652,16.9,15.6,39.1,193.04,Point Guard and Shooting Guard,Right,92.98636,19.0
11286518,2016,New Orleans Pelicans,6.4,45.2,35.5,78.4,652,16.9,15.6,39.1,193.04,Point Guard and Shooting Guard,Right,92.98636,19.0
25686667,2017,New Orleans Pelicans,6.4,45.2,35.5,78.4,652,16.9,15.6,39.1,193.04,Point Guard and Shooting Guard,Right,92.98636,19.0
412718,2006,Charlotte Bobcats,0.3,58.4,0.0,64.9,518,11.0,3.7,10.4,213.36,Center and Power Forward,Right,108.86207999999999,22.0
687456,2007,Charlotte Bobcats,0.3,58.4,0.0,64.9,518,11.0,3.7,10.4,213.36,Center and Power Forward,Right,108.86207999999999,22.0
972581,2008,Dallas Mavericks,0.3,58.4,0.0,64.9,518,11.0,3.7,10.4,213.36,Center and Power Forward,Right,108.86207999999999,22.0
2183333,2009,Minnesota Timberwolves,0.3,58.4,0.0,64.9,518,11.0,3.7,10.4,213.36,Center and Power Forward,Right,108.86207999999999,22.0
2333333,2010,Cleveland Cavaliers,0.3,58.4,0.0,64.9,518,11.0,3.7,10.4,213.36,Center and Power Forward,Right,108.86207999999999,22.0
2483333,2011,Cleveland Cavaliers,0.3,58.4,0.0,64.9,518,11.0,3.7,10.4,213.36,Center and Power Forward,Right,108.86207999999999,22.0
1069509,2012,Los Angeles Clippers,0.3,58.4,0.0,64.9,518,11.0,3.7,10.4,213.36,Center and Power Forward,Right,108.86207999999999,22.0
1186459,2013,Los Angeles Clippers,0.3,58.4,0.0,64.9,518,11.0,3.7,10.4,213.36,Center and Power Forward,Right,108.86207999999999,22.0
1316809,2014,Sacramento Kings,0.3,58.4,0.0,64.9,518,11.0,3.7,10.4,213.36,Center and Power Forward,Right,108.86207999999999,22.0
593056,2015,Memphis Grizzlies,0.3,58.4,0.0,64.9,518,11.0,3.7,10.4,213.36,Center and Power Forward,Right,108.86207999999999,22.0
176375,2015,Washington Wizards,0.3,58.4,0.0,64.9,518,11.0,3.7,10.4,213.36,Center and Power Forward,Right,108.86207999999999,22.0
1335480,2015,Brooklyn Nets,2.0,44.4,22.3,73.9,234,14.6,9.9,9.1,200.66,Small Forward,Left,98.429464,20.0
1395600,2016,Brooklyn Nets,2.0,44.4,22.3,73.9,234,14.6,9.9,9.1,200.66,Small Forward,Left,98.429464,20.0
